,Data,Key
2414,2018-06-14,2
2415,2018-06-15,2
2416,2018-06-19,1
2417,2018-06-20,3
2418,2018-06-21,5
2419,2018-06-22,3
2420,2018-06-25,2
2421,2018-06-26,5
2422,2018-06-28,2
2423,2018-06-29,3
2424,2018-07-01,1
2425,2018-07-04,1
2426,2018-07-07,1
2427,2018-07-10,1
2428,2018-07-11,2
2429,2018-07-12,2
2430,2018-07-15,2
2431,2018-07-17,1
2432,2018-07-18,1
2433,2018-07-23,1
2434,2018-07-24,2
2435,2018-07-25,1
2436,2018-07-27,1
2437,2018-07-28,1
2438,2018-07-30,2
2439,2018-08-03,3
2440,2018-08-07,2
2441,2018-08-08,1
2442,2018-08-09,3
2443,2018-08-12,2
2444,2018-08-13,1
2445,2018-08-14,2
2446,2018-08-15,4
2447,2018-08-20,2
2448,2018-08-21,2
2449,2018-08-23,2
2450,2018-08-29,2
2451,2018-08-30,1
2452,2018-08-31,1
2453,2018-09-03,2
2454,2018-09-06,1
2455,2018-09-08,2
2456,2018-09-09,1
2457,2018-09-10,2
2458,2018-09-11,2
2459,2018-09-13,1
2460,2018-09-17,2
2461,2018-09-18,2
2462,2018-09-20,2
2463,2018-09-21,1
2464,2018-09-24,1
2465,2018-09-25,2
2466,2018-09-26,2
2467,2018-09-27,1
2468,2018-09-28,1
2469,2018-09-30,1
2470,2018-10-03,1
2471,2018-10-09,1
2472,2018-10-11,2
2473,2018-10-12,1
2474,2018-10-16,1
2475,2018-10-17,1
2476,2018-10-18,2
2477,2018-10-20,1
2478,2018-10-21,2
2479,2018-10-23,1
2480,2018-10-24,1
2481,2018-10-25,1
2482,2018-10-26,1
2483,2018-10-30,1
2484,2018-11-01,4
2485,2018-11-05,3
2486,2018-11-07,1
2487,2018-11-08,2
2488,2018-11-11,1
2489,2018-11-14,1
2490,2018-11-16,1
2491,2018-11-19,1
2492,2018-11-20,1
2493,2018-11-21,1
2494,2018-11-23,1
2495,2018-11-27,1
2496,2018-12-04,1
2497,2018-12-05,2
2498,2018-12-06,1
2499,2018-12-07,1
2500,2018-12-10,1
2501,2018-12-11,1
2502,2018-12-12,1
2503,2018-12-13,1
2504,2018-12-17,1
2505,2018-12-19,2
2506,2018-12-21,1
2507,2018-12-27,1
2508,2018-12-29,1
